cod_vh;cod_viv;cod_hog;cod_utam_hg;zat_hg;cod_upl_hg;nom_mun_hg;estrato_hg;tipo_vehículo;cantidad;tipo_combustible;mun_matricula;tipo_placa;exento_pyp;modelo;propiedad_vh;key_hg;fexp_vh;
13281;6201;3964;UTAM045;521;24;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:2cc83214-dc49-4240-88a7-766865e02264; 242,0 ;
13282;6204;10098;UTAM045;521;24;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:71b61ee4-f632-451a-b4a5-1b4c4a0ded54; 247,5 ;
13283;5913;19657;UTAM045;540;24;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:dc9622a2-5faa-4120-ab55-78f21537ec9b; 250,2 ;
13284;5915;880;UTAM045;540;24;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:09c367b1-17e8-4aee-9704-91fa927cbb6a; 243,9 ;
13285;5916;18501;UTAM045;540;24;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:cfd936d2-7bf3-47a2-905e-62f1f0e26d38; 262,3 ;
13286;5923;7820;UTAM045;540;24;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:57ea0c7d-d11c-443b-9358-bf3eeb6c0a00; 242,8 ;
13287;6085;21886;UTAM045;538;24;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:f63cbf15-e14c-4cf3-b3d2-a85047ffeff0; 210,8 ;
13288;6086;12651;UTAM045;538;24;Bogotá D.C.;3;Bicicleta sin motor ;2;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:8dc1e3bb-7946-428c-a397-66cadc3fb9cc; 547,8 ;
13289;6087;1540;UTAM045;538;24;Bogotá D.C.;3;Bicicleta sin motor ;2;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:10eaee47-94ab-41e8-bd04-7da1ce817689; 399,1 ;
13290;6088;8511;UTAM045;538;24;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:5fc4fefb-21da-4bed-9aaf-ad6ef7a4ea51; 260,9 ;
13291;6089;21758;UTAM045;538;24;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:f4daf4ae-5563-45c4-b9d0-129614e99655; 262,3 ;
13292;6092;13788;UTAM045;538;24;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:9acad53a-0490-4043-aa64-0c384959fbfc; 311,3 ;
13293;6105;936;UTAM045;538;24;Bogotá D.C.;3;Bicicleta sin motor ;3;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:0a6f510c-26e7-449a-b6b8-e96bfe8cf969; 743,6 ;
13294;6106;21951;UTAM045;538;24;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:f7048210-a053-4d29-94df-b2dc2faa9253; 252,6 ;
13295;6112;10581;UTAM045;538;24;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:775e9a77-723c-4b8f-b29f-63eb51370c94; 246,7 ;
13296;6097;3572;UTAM045;538;24;Bogotá D.C.;3;Bicicleta sin motor ;2;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:284c6fbc-9050-4d1b-8389-d8535690c8c1; 516,2 ;
13297;6102;22068;UTAM045;538;24;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:f856cc58-8dd4-4e24-bd15-ec6738ade1a6; 236,9 ;
13298;5851;9335;UTAM045;517;24;Bogotá D.C.;3;Bicicleta sin motor ;2;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:68b03fb2-3903-4ebb-96ea-996886706311; 501,1 ;
13299;5856;12091;UTAM045;517;24;Bogotá D.C.;3;Bicicleta sin motor ;2;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:87dfe7f5-6351-4fff-9989-874bd29b963e; 506,0 ;
13300;5858;15658;UTAM045;517;24;Bogotá D.C.;3;Bicicleta sin motor ;4;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:b0055184-b987-43ec-8f4c-667827a23e68; 1.005,3 ;
13301;5859;21721;UTAM045;517;24;Bogotá D.C.;3;Bicicleta sin motor ;2;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:f448769e-aad0-4658-b3c9-6f6b0969f24a; 500,3 ;
13302;5860;12841;UTAM045;517;24;Bogotá D.C.;3;Bicicleta sin motor ;2;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:903127d1-d3d3-4228-81db-2682084a0784; 505,0 ;
13303;7623;14844;UTAM046;950;19;Bogotá D.C.;2;Bicicleta sin motor ;3;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:a6ebf67f-5b13-49dc-8521-24b6b25da30b; 2.070,8 ;
13304;7631;18946;UTAM046;950;19;Bogotá D.C.;2;Bicicleta sin motor ;2;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:d4f43bac-7e18-4eb1-a62b-9bdd62bd0d93; 974,4 ;
13305;7632;10944;UTAM046;950;19;Bogotá D.C.;2;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:7b4e27c8-8220-4408-a4a6-b9da43983f8a; 481,0 ;
13306;12716;6077;UTAM046;990;19;Bogotá D.C.;2;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:43daae99-22d7-4b0e-933f-38269574ebec; 579,0 ;
13307;12718;6991;UTAM046;990;19;Bogotá D.C.;2;Bicicleta sin motor ;2;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:4e344839-7994-476a-bd9a-01cf32275f8c; 995,2 ;
13308;12719;15599;UTAM046;990;19;Bogotá D.C.;2;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:af777f58-926e-4444-b095-3cd4960d3180; 392,7 ;
13309;12723;11270;UTAM046;990;19;Bogotá D.C.;2;Bicicleta sin motor ;3;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:7eabb561-845e-419f-90ec-4afd2d61a2dd; 1.468,7 ;
13310;12697;21906;UTAM046;990;19;Bogotá D.C.;2;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:f6658b54-ad1b-49ea-bb4e-4fe282740ccf; 492,0 ;
13311;12698;2701;UTAM046;990;19;Bogotá D.C.;2;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:1e8cca5e-2a1b-4a64-941a-2099c213c46e; 394,2 ;
13312;12699;4507;UTAM046;990;19;Bogotá D.C.;2;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:3281e933-132a-40e8-a172-c857e7569a5c; 456,8 ;
13313;12708;7428;UTAM046;990;19;Bogotá D.C.;2;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:539ca5d9-f742-46e9-8614-6652c3a32e55; 478,6 ;
13314;12711;19551;UTAM046;990;19;Bogotá D.C.;2;Bicicleta sin motor ;3;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:db606208-fc19-4fb9-a77a-e648c25fd315; 1.393,7 ;
13315;12712;6541;UTAM046;990;19;Bogotá D.C.;2;Bicicleta sin motor ;2;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:49429136-58f5-423c-9092-3b6ffa55d67f; 1.196,4 ;
13316;12714;13449;UTAM046;990;19;Bogotá D.C.;2;Bicicleta sin motor ;2;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:96ea8b72-9d99-4f9b-8366-0894e867dc3b; 817,3 ;
13317;12715;3102;UTAM046;990;19;Bogotá D.C.;2;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:2316a7db-dd96-4818-9651-63fd26f74f73; 606,1 ;
13318;7633;10881;UTAM046;394;19;Bogotá D.C.;2;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:7aa0eb1c-e37d-4389-a1cd-b544b18d2387; 474,0 ;
13319;7635;15922;UTAM046;394;19;Bogotá D.C.;2;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:b2e90d63-498a-4e0e-a319-6a638ba05932; 479,4 ;
13320;12610;21567;UTAM046;408;19;Bogotá D.C.;3;Bicicleta sin motor ;4;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:f287e790-2939-4af9-b136-8d1a3cd3ea86; 1.746,4 ;
13321;12612;13323;UTAM046;408;19;Bogotá D.C.;3;Bicicleta sin motor ;1;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:959a57af-539f-4ab1-aaa8-3a1e9bf634ed; 374,7 ;
13322;12613;11803;UTAM046;408;19;Bogotá D.C.;3;Bicicleta sin motor ;2;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;uuid:84a535e1-7204-419e-ab02-639b08952951; 1.081,2 ;
